Time_s,X,Y,Z,Pressure_Pa
0.5,0.125,0.05,0.525,383.37575379618465
0.5,0.17500001,0.05,0.525,357.84868197233936
0.5,0.22500001,0.05,0.525,320.229024478308
0.5,0.275,0.05,0.525,267.37538035045327
0.5,0.325,0.05,0.525,195.31608955521642
0.5,0.375,0.05,0.525,99.28305285736315
0.5,0.425,0.05,0.525,-26.188954491183722
0.5,0.47500002,0.05,0.525,-187.07409926232503
0.5,0.525,0.05,0.525,-389.56091697269676
0.5,0.57500005,0.05,0.525,-639.6454983022868
0.5,0.625,0.05,0.525,-942.6241484992684
0.5,0.67499995,0.05,0.525,-1302.5192562152183
0.5,0.725,0.05,0.525,-1721.4952523365382
0.5,0.77500004,0.05,0.525,-2199.340604383495
0.5,0.825,0.05,0.525,-2733.100339052905
0.5,0.875,0.05,0.525,-3316.9350315315132
0.5,0.92499995,0.05,0.525,-3942.2507902578295
0.5,0.97499996,0.05,0.525,-4598.085040934828
0.5,0.025,0.05,0.575,406.62887100865646
0.5,0.075,0.05,0.575,399.1286217194929
0.5,0.125,0.05,0.575,383.37575379618374
0.5,0.17500001,0.05,0.575,357.84868197233936
0.5,0.22500001,0.05,0.575,320.229024478308
0.5,0.275,0.05,0.575,267.37538035045236
0.5,0.325,0.05,0.575,195.31608955521642
0.5,0.375,0.05,0.575,99.28305285736315
0.5,0.425,0.05,0.575,-26.188954491183722
0.5,0.47500002,0.05,0.575,-187.07409926232594
0.5,0.525,0.05,0.575,-389.56091697269676
0.5,0.57500005,0.05,0.575,-639.6454983022868
0.5,0.625,0.05,0.575,-942.6241484992688
0.5,0.67499995,0.05,0.575,-1302.5192562152183
0.5,0.725,0.05,0.575,-1721.4952523365382
0.5,0.77500004,0.05,0.575,-2199.340604383495
0.5,0.825,0.05,0.575,-2733.100339052905
0.5,0.875,0.05,0.575,-3316.9350315315132
0.5,0.92499995,0.05,0.575,-3942.2507902578295
0.5,0.97499996,0.05,0.575,-4598.085040934828
0.5,0.025,0.05,0.62500006,406.62887100865646
0.5,0.075,0.05,0.62500006,399.1286217194929
0.5,0.125,0.05,0.62500006,383.37575379618374
0.5,0.17500001,0.05,0.62500006,357.84868197233936
0.5,0.22500001,0.05,0.62500006,320.229024478308
0.5,0.275,0.05,0.62500006,267.37538035045236
0.5,0.325,0.05,0.62500006,195.31608955521642
0.5,0.375,0.05,0.62500006,99.28305285736315
0.5,0.425,0.05,0.62500006,-26.188954491183722
0.5,0.47500002,0.05,0.62500006,-187.07409926232594
0.5,0.525,0.05,0.62500006,-389.56091697269676
0.5,0.57500005,0.05,0.62500006,-639.6454983022868
0.5,0.625,0.05,0.62500006,-942.6241484992688
0.5,0.67499995,0.05,0.62500006,-1302.5192562152183
0.5,0.725,0.05,0.62500006,-1721.4952523365387
0.5,0.77500004,0.05,0.62500006,-2199.340604383495
0.5,0.825,0.05,0.62500006,-2733.100339052905
0.5,0.875,0.05,0.62500006,-3316.9350315315132
0.5,0.92499995,0.05,0.62500006,-3942.2507902578295
0.5,0.97499996,0.05,0.62500006,-4598.085040934828
0.5,0.025,0.05,0.67499995,406.62887100865646
0.5,0.075,0.05,0.67499995,399.1286217194929
0.5,0.125,0.05,0.67499995,383.37575379618374
0.5,0.17500001,0.05,0.67499995,357.84868197233936
0.5,0.22500001,0.05,0.67499995,320.229024478308
0.5,0.275,0.05,0.67499995,267.37538035045236
0.5,0.325,0.05,0.67499995,195.31608955521642
0.5,0.375,0.05,0.67499995,99.28305285736315
0.5,0.425,0.05,0.67499995,-26.188954491183722
0.5,0.47500002,0.05,0.67499995,-187.07409926232594
0.5,0.525,0.05,0.67499995,-389.56091697269767
0.5,0.57500005,0.05,0.67499995,-639.6454983022868
0.5,0.625,0.05,0.67499995,-942.6241484992688
0.5,0.67499995,0.05,0.67499995,-1302.5192562152183
0.5,0.725,0.05,0.67499995,-1721.4952523365387
0.5,0.77500004,0.05,0.67499995,-2199.340604383495
0.5,0.825,0.05,0.67499995,-2733.1003390529054
0.5,0.875,0.05,0.67499995,-3316.9350315315132
0.5,0.92499995,0.05,0.67499995,-3942.2507902578295
0.5,0.97499996,0.05,0.67499995,-4598.085040934828
0.5,0.025,0.05,0.725,406.62887100865646
0.5,0.075,0.05,0.725,399.128621719492
0.5,0.125,0.05,0.725,383.37575379618465
0.5,0.17500001,0.05,0.725,357.84868197233936
0.5,0.22500001,0.05,0.725,320.229024478308
0.5,0.275,0.05,0.725,267.37538035045236
0.5,0.325,0.05,0.725,195.31608955521642
0.5,0.375,0.05,0.725,99.28305285736315
0.5,0.425,0.05,0.725,-26.18895449118463
0.5,0.47500002,0.05,0.725,-187.07409926232594
0.5,0.525,0.05,0.725,-389.56091697269767
0.5,0.57500005,0.05,0.725,-639.6454983022868
0.5,0.625,0.05,0.725,-942.6241484992688
0.5,0.67499995,0.05,0.725,-1302.5192562152188
0.5,0.725,0.05,0.725,-1721.4952523365387
0.5,0.77500004,0.05,0.725,-2199.340604383495
0.5,0.825,0.05,0.725,-2733.1003390529054
0.5,0.875,0.05,0.725,-3316.9350315315132
0.5,0.92499995,0.05,0.725,-3942.2507902578295
0.5,0.97499996,0.05,0.725,-4598.085040934828
0.5,0.025,0.05,0.77500004,406.62887100865646
0.5,0.075,0.05,0.77500004,399.1286217194929
0.5,0.125,0.05,0.77500004,383.37575379618374
0.5,0.17500001,0.05,0.77500004,357.84868197233936
0.5,0.22500001,0.05,0.77500004,320.229024478308
0.5,0.275,0.05,0.77500004,267.37538035045327
0.5,0.325,0.05,0.77500004,195.31608955521642
0.5,0.375,0.05,0.77500004,99.28305285736315
0.5,0.425,0.05,0.77500004,-26.18895449118463
0.5,0.47500002,0.05,0.77500004,-187.07409926232594
0.5,0.525,0.05,0.77500004,-389.56091697269767
0.5,0.57500005,0.05,0.77500004,-639.6454983022868
0.5,0.625,0.05,0.77500004,-942.6241484992688
0.5,0.67499995,0.05,0.77500004,-1302.5192562152183
0.5,0.725,0.05,0.77500004,-1721.4952523365387
0.5,0.77500004,0.05,0.77500004,-2199.340604383495
0.5,0.825,0.05,0.77500004,-2733.1003390529054
0.5,0.875,0.05,0.77500004,-3316.9350315315132
0.5,0.92499995,0.05,0.77500004,-3942.2507902578295
0.5,0.97499996,0.05,0.77500004,-4598.085040934828
0.5,0.025,0.05,0.825,406.62887100865646
0.5,0.075,0.05,0.825,399.128621719492
0.5,0.125,0.05,0.825,383.37575379618374
0.5,0.17500001,0.05,0.825,357.84868197233936
0.5,0.22500001,0.05,0.825,320.229024478308
0.5,0.275,0.05,0.825,267.37538035045327
0.5,0.325,0.05,0.825,195.31608955521642
0.5,0.375,0.05,0.825,99.28305285736315
0.5,0.425,0.05,0.825,-26.18895449118463
0.5,0.47500002,0.05,0.825,-187.07409926232503
0.5,0.525,0.05,0.825,-389.56091697269767
0.5,0.57500005,0.05,0.825,-639.6454983022868
0.5,0.625,0.05,0.825,-942.6241484992688
0.5,0.67499995,0.05,0.825,-1302.5192562152183
0.5,0.725,0.05,0.825,-1721.4952523365387
0.5,0.77500004,0.05,0.825,-2199.340604383495
0.5,0.825,0.05,0.825,-2733.1003390529054
0.5,0.875,0.05,0.825,-3316.9350315315132
0.5,0.92499995,0.05,0.825,-3942.250790257829
0.5,0.97499996,0.05,0.825,-4598.085040934828
0.5,0.025,0.05,0.87500006,406.62887100865646
0.5,0.075,0.05,0.87500006,399.1286217194929
0.5,0.125,0.05,0.87500006,383.37575379618374
0.5,0.17500001,0.05,0.87500006,357.84868197233936
0.5,0.22500001,0.05,0.87500006,320.229024478308
0.5,0.275,0.05,0.87500006,267.37538035045327
0.5,0.325,0.05,0.87500006,195.31608955521642
0.5,0.375,0.05,0.87500006,99.28305285736315
0.5,0.425,0.05,0.87500006,-26.188954491183722
0.5,0.47500002,0.05,0.87500006,-187.07409926232503
0.5,0.525,0.05,0.87500006,-389.56091697269767
0.5,0.57500005,0.05,0.87500006,-639.6454983022868
0.5,0.625,0.05,0.87500006,-942.6241484992688
0.5,0.67499995,0.05,0.87500006,-1302.5192562152183
0.5,0.725,0.05,0.87500006,-1721.4952523365387
0.5,0.77500004,0.05,0.87500006,-2199.340604383495
0.5,0.825,0.05,0.87500006,-2733.100339052905
0.5,0.875,0.05,0.87500006,-3316.9350315315132
0.5,0.92499995,0.05,0.87500006,-3942.2507902578295
0.5,0.97499996,0.05,0.87500006,-4598.085040934828
0.5,0.025,0.05,0.9249999,406.62887100865646
0.5,0.075,0.05,0.9249999,399.1286217194929
0.5,0.125,0.05,0.9249999,383.37575379618374
0.5,0.17500001,0.05,0.9249999,357.84868197233936
0.5,0.22500001,0.05,0.9249999,320.229024478308
0.5,0.275,0.05,0.9249999,267.37538035045236
0.5,0.325,0.05,0.9249999,195.31608955521642
0.5,0.375,0.05,0.9249999,99.28305285736315
0.5,0.425,0.05,0.9249999,-26.188954491183722
0.5,0.47500002,0.05,0.9249999,-187.07409926232503
0.5,0.525,0.05,0.9249999,-389.56091697269767
0.5,0.57500005,0.05,0.9249999,-639.6454983022868
0.5,0.625,0.05,0.9249999,-942.6241484992688
0.5,0.67499995,0.05,0.9249999,-1302.5192562152183
0.5,0.725,0.05,0.9249999,-1721.4952523365387
0.5,0.77500004,0.05,0.9249999,-2199.340604383495
0.5,0.825,0.05,0.9249999,-2733.100339052905
0.5,0.875,0.05,0.9249999,-3316.9350315315132
0.5,0.92499995,0.05,0.9249999,-3942.2507902578295
0.5,0.97499996,0.05,0.9249999,-4598.085040934828
0.5,0.025,0.05,0.975,406.62887100865646
0.5,0.075,0.05,0.975,399.1286217194929
0.5,0.125,0.05,0.975,383.37575379618374
0.5,0.17500001,0.05,0.975,357.84868197233936
0.5,0.22500001,0.05,0.975,320.229024478308
0.5,0.275,0.05,0.975,267.37538035045236
0.5,0.325,0.05,0.975,195.31608955521642
0.5,0.375,0.05,0.975,99.28305285736315
0.5,0.425,0.05,0.975,-26.188954491183722
0.5,0.47500002,0.05,0.975,-187.07409926232503
0.5,0.525,0.05,0.975,-389.56091697269767
0.5,0.57500005,0.05,0.975,-639.6454983022868
0.5,0.625,0.05,0.975,-942.6241484992688
0.5,0.67499995,0.05,0.975,-1302.5192562152183
0.5,0.725,0.05,0.975,-1721.4952523365387
0.5,0.77500004,0.05,0.975,-2199.340604383495
0.5,0.825,0.05,0.975,-2733.100339052905
0.5,0.875,0.05,0.975,-3316.9350315315132
0.5,0.92499995,0.05,0.975,-3942.2507902578295
0.5,0.97499996,0.05,0.975,-4598.085040934828
1.0,0.025,0.05,0.025,249.75364182258363
1.0,0.075,0.05,0.025,228.15784175001681
1.0,0.125,0.05,0.025,184.61387232629932
1.0,0.17500001,0.05,0.025,118.43877362915919
1.0,0.22500001,0.05,0.025,28.66191325665659
1.0,0.275,0.05,0.025,-85.91228141871034
1.0,0.325,0.05,0.025,-226.62386648874508
1.0,0.375,0.05,0.025,-394.8621390221415
1.0,0.425,0.05,0.025,-591.9594528123462
1.0,0.47500002,0.05,0.025,-819.0788296374612
1.0,0.525,0.05,0.025,-1077.1008797104873
1.0,0.57500005,0.05,0.025,-1366.5160717836507
1.0,0.625,0.05,0.025,-1687.3285290664116
1.0,0.67499995,0.05,0.025,-2038.977155055009
1.0,0.725,0.05,0.025,-2420.2789747436354
1.0,0.77500004,0.05,0.025,-2829.3982346629004
1.0,0.825,0.05,0.025,-3263.8434376067753
1.0,0.875,0.05,0.025,-3720.493868189905
1.0,0.92499995,0.05,0.025,-4195.658365266988
1.0,0.97499996,0.05,0.025,-4685.172804050938
1.0,0.025,0.05,0.075,249.75364182258363
1.0,0.075,0.05,0.075,228.15784175001681
1.0,0.125,0.05,0.075,184.61387232629932
1.0,0.17500001,0.05,0.075,118.43877362915919
1.0,0.22500001,0.05,0.075,28.66191325665659
1.0,0.275,0.05,0.075,-85.91228141871034
1.0,0.325,0.05,0.075,-226.62386648874508
1.0,0.375,0.05,0.075,-394.8621390221415
1.0,0.425,0.05,0.075,-591.9594528123462
1.0,0.47500002,0.05,0.075,-819.0788296374612
1.0,0.525,0.05,0.075,-1077.1008797104873
1.0,0.57500005,0.05,0.075,-1366.5160717836507
1.0,0.625,0.05,0.075,-1687.3285290664116
1.0,0.67499995,0.05,0.075,-2038.977155055009
1.0,0.725,0.05,0.075,-2420.2789747436354
1.0,0.77500004,0.05,0.075,-2829.3982346629004
1.0,0.825,0.05,0.075,-3263.8434376067753
1.0,0.875,0.05,0.075,-3720.493868189905
1.0,0.92499995,0.05,0.075,-4195.658365266988
1.0,0.97499996,0.05,0.075,-4685.172804050938
1.0,0.025,0.05,0.125,249.75364182258363
1.0,0.075,0.05,0.125,228.15784175001681
1.0,0.125,0.05,0.125,184.61387232629932
1.0,0.17500001,0.05,0.125,118.43877362915919
1.0,0.22500001,0.05,0.125,28.66191325665659
1.0,0.275,0.05,0.125,-85.91228141871125
1.0,0.325,0.05,0.125,-226.62386648874508
1.0,0.375,0.05,0.125,-394.8621390221415
1.0,0.425,0.05,0.125,-591.9594528123462
1.0,0.47500002,0.05,0.125,-819.0788296374612
1.0,0.525,0.05,0.125,-1077.1008797104873
1.0,0.57500005,0.05,0.125,-1366.5160717836507
1.0,0.625,0.05,0.125,-1687.3285290664116
1.0,0.67499995,0.05,0.125,-2038.977155055009
1.0,0.725,0.05,0.125,-2420.2789747436354
1.0,0.77500004,0.05,0.125,-2829.3982346629004
1.0,0.825,0.05,0.125,-3263.8434376067753
1.0,0.875,0.05,0.125,-3720.493868189905
1.0,0.92499995,0.05,0.125,-4195.658365266988
1.0,0.97499996,0.05,0.125,-4685.172804050937
1.0,0.025,0.05,0.17500001,249.75364182258363
1.0,0.075,0.05,0.17500001,228.15784175001681
1.0,0.125,0.05,0.17500001,184.61387232629932
1.0,0.17500001,0.05,0.17500001,118.43877362915919
1.0,0.22500001,0.05,0.17500001,28.66191325665659
1.0,0.275,0.05,0.17500001,-85.91228141871125
1.0,0.325,0.05,0.17500001,-226.62386648874508
1.0,0.375,0.05,0.17500001,-394.8621390221415
1.0,0.425,0.05,0.17500001,-591.9594528123462
1.0,0.47500002,0.05,0.17500001,-819.0788296374612
1.0,0.525,0.05,0.17500001,-1077.1008797104873
1.0,0.57500005,0.05,0.17500001,-1366.5160717836507
1.0,0.625,0.05,0.17500001,-1687.3285290664116
1.0,0.67499995,0.05,0.17500001,-2038.977155055009
1.0,0.725,0.05,0.17500001,-2420.2789747436354
1.0,0.77500004,0.05,0.17500001,-2829.398234662901
1.0,0.825,0.05,0.17500001,-3263.8434376067753
1.0,0.875,0.05,0.17500001,-3720.493868189905
1.0,0.92499995,0.05,0.17500001,-4195.658365266988
1.0,0.97499996,0.05,0.17500001,-4685.172804050938
1.0,0.025,0.05,0.225,249.75364182258363
1.0,0.075,0.05,0.225,228.15784175001681
1.0,0.125,0.05,0.225,184.61387232629932
1.0,0.17500001,0.05,0.225,118.43877362915919
1.0,0.22500001,0.05,0.225,28.66191325665659
1.0,0.275,0.05,0.225,-85.91228141871125
1.0,0.325,0.05,0.225,-226.62386648874508
1.0,0.375,0.05,0.225,-394.8621390221415
1.0,0.425,0.05,0.225,-591.9594528123462
1.0,0.47500002,0.05,0.225,-819.0788296374612
1.0,0.525,0.05,0.225,-1077.1008797104873
1.0,0.57500005,0.05,0.225,-1366.5160717836507
1.0,0.625,0.05,0.225,-1687.3285290664116
1.0,0.67499995,0.05,0.225,-2038.977155055009
1.0,0.725,0.05,0.225,-2420.2789747436354
1.0,0.77500004,0.05,0.225,-2829.3982346629004
1.0,0.825,0.05,0.225,-3263.8434376067753
1.0,0.875,0.05,0.225,-3720.493868189905
1.0,0.92499995,0.05,0.225,-4195.658365266988
1.0,0.97499996,0.05,0.225,-4685.172804050938
1.0,0.025,0.05,0.27499998,249.75364182258363
1.0,0.075,0.05,0.27499998,228.15784175001681
1.0,0.125,0.05,0.27499998,184.61387232629932
1.0,0.17500001,0.05,0.27499998,118.43877362915919
1.0,0.22500001,0.05,0.27499998,28.66191325665659
1.0,0.275,0.05,0.27499998,-85.91228141871125
1.0,0.325,0.05,0.27499998,-226.62386648874508
1.0,0.375,0.05,0.27499998,-394.8621390221415
1.0,0.425,0.05,0.27499998,-591.9594528123462
1.0,0.47500002,0.05,0.27499998,-819.0788296374612
1.0,0.525,0.05,0.27499998,-1077.1008797104873
1.0,0.57500005,0.05,0.27499998,-1366.5160717836507
1.0,0.625,0.05,0.27499998,-1687.328529066412
1.0,0.67499995,0.05,0.27499998,-2038.977155055009
1.0,0.725,0.05,0.27499998,-2420.2789747436354
1.0,0.77500004,0.05,0.27499998,-2829.3982346629004
1.0,0.825,0.05,0.27499998,-3263.8434376067753
1.0,0.875,0.05,0.27499998,-3720.493868189905
1.0,0.92499995,0.05,0.27499998,-4195.658365266988
1.0,0.97499996,0.05,0.27499998,-4685.172804050937
1.0,0.025,0.05,0.325,249.75364182258363
1.0,0.075,0.05,0.325,228.15784175001681
1.0,0.125,0.05,0.325,184.61387232629932
1.0,0.17500001,0.05,0.325,118.43877362915919
1.0,0.22500001,0.05,0.325,28.66191325665659
1.0,0.275,0.05,0.325,-85.91228141871125
1.0,0.325,0.05,0.325,-226.62386648874508
1.0,0.375,0.05,0.325,-394.8621390221415
1.0,0.425,0.05,0.325,-591.9594528123462
1.0,0.47500002,0.05,0.325,-819.0788296374612
1.0,0.525,0.05,0.325,-1077.1008797104873
1.0,0.57500005,0.05,0.325,-1366.5160717836507
1.0,0.625,0.05,0.325,-1687.328529066412
1.0,0.67499995,0.05,0.325,-2038.977155055009
1.0,0.725,0.05,0.325,-2420.2789747436354
1.0,0.77500004,0.05,0.325,-2829.3982346629004
1.0,0.825,0.05,0.325,-3263.8434376067753
1.0,0.875,0.05,0.325,-3720.493868189905
1.0,0.92499995,0.05,0.325,-4195.658365266988
1.0,0.97499996,0.05,0.325,-4685.172804050937
1.0,0.025,0.05,0.37500003,249.75364182258363
1.0,0.075,0.05,0.37500003,228.1578417500159
1.0,0.125,0.05,0.37500003,184.61387232629932
1.0,0.17500001,0.05,0.37500003,118.43877362915919
1.0,0.22500001,0.05,0.37500003,28.66191325665659
1.0,0.275,0.05,0.37500003,-85.91228141871125
1.0,0.325,0.05,0.37500003,-226.62386648874508
1.0,0.375,0.05,0.37500003,-394.8621390221415
1.0,0.425,0.05,0.37500003,-591.9594528123462
1.0,0.47500002,0.05,0.37500003,-819.0788296374612
1.0,0.525,0.05,0.37500003,-1077.1008797104873
1.0,0.57500005,0.05,0.37500003,-1366.5160717836507
1.0,0.625,0.05,0.37500003,-1687.3285290664116
1.0,0.67499995,0.05,0.37500003,-2038.977155055009
1.0,0.725,0.05,0.37500003,-2420.2789747436354
1.0,0.77500004,0.05,0.37500003,-2829.398234662901
1.0,0.825,0.05,0.37500003,-3263.8434376067753
1.0,0.875,0.05,0.37500003,-3720.493868189905
1.0,0.92499995,0.05,0.37500003,-4195.658365266988
1.0,0.97499996,0.05,0.37500003,-4685.172804050938
1.0,0.025,0.05,0.425,249.75364182258363
1.0,0.075,0.05,0.425,228.1578417500159
1.0,0.125,0.05,0.425,184.61387232629932
1.0,0.17500001,0.05,0.425,118.43877362915919
1.0,0.22500001,0.05,0.425,28.66191325665659
1.0,0.275,0.05,0.425,-85.91228141871125
1.0,0.325,0.05,0.425,-226.62386648874508
1.0,0.375,0.05,0.425,-394.8621390221415
1.0,0.425,0.05,0.425,-591.9594528123462
1.0,0.47500002,0.05,0.425,-819.0788296374612
1.0,0.525,0.05,0.425,-1077.1008797104878
1.0,0.57500005,0.05,0.425,-1366.5160717836507
1.0,0.625,0.05,0.425,-1687.3285290664116
1.0,0.67499995,0.05,0.425,-2038.977155055009
1.0,0.725,0.05,0.425,-2420.2789747436354
1.0,0.77500004,0.05,0.425,-2829.398234662901
1.0,0.825,0.05,0.425,-3263.8434376067753
1.0,0.875,0.05,0.425,-3720.493868189905
1.0,0.92499995,0.05,0.425,-4195.658365266988
1.0,0.97499996,0.05,0.425,-4685.172804050938
1.0,0.025,0.05,0.475,249.75364182258363
1.0,0.075,0.05,0.475,228.15784175001681
1.0,0.125,0.05,0.475,184.61387232629932
1.0,0.17500001,0.05,0.475,118.43877362915919
1.0,0.22500001,0.05,0.475,28.66191325665659
1.0,0.275,0.05,0.475,-85.91228141871125
1.0,0.325,0.05,0.475,-226.62386648874508
1.0,0.375,0.05,0.475,-394.8621390221415
1.0,0.425,0.05,0.475,-591.9594528123462
1.0,0.47500002,0.05,0.475,-819.0788296374612
1.0,0.525,0.05,0.475,-1077.1008797104878
1.0,0.57500005,0.05,0.475,-1366.5160717836507
1.0,0.625,0.05,0.475,-1687.328529066412
1.0,0.67499995,0.05,0.475,-2038.977155055009
1.0,0.725,0.05,0.475,-2420.2789747436354
1.0,0.77500004,0.05,0.475,-2829.398234662901
1.0,0.825,0.05,0.475,-3263.8434376067753
1.0,0.875,0.05,0.475,-3720.493868189905
1.0,0.92499995,0.05,0.475,-4195.658365266988
1.0,0.97499996,0.05,0.475,-4685.172804050938
1.0,0.025,0.05,0.525,249.75364182258363
1.0,0.075,0.05,0.525,228.15784175001681
1.0,0.125,0.05,0.525,184.61387232629932
1.0,0.17500001,0.05,0.525,118.43877362915919
1.0,0.22500001,0.05,0.525,28.66191325665568
1.0,0.275,0.05,0.525,-85.91228141871125
1.0,0.325,0.05,0.525,-226.62386648874508
1.0,0.375,0.05,0.525,-394.8621390221415
1.0,0.425,0.05,0.525,-591.9594528123462
1.0,0.47500002,0.05,0.525,-819.0788296374612
1.0,0.525,0.05,0.525,-1077.1008797104878
1.0,0.57500005,0.05,0.525,-1366.5160717836507
1.0,0.625,0.05,0.525,-1687.328529066412
1.0,0.67499995,0.05,0.525,-2038.977155055009
1.0,0.725,0.05,0.525,-2420.278974743636
1.0,0.77500004,0.05,0.525,-2829.398234662901
1.0,0.825,0.05,0.525,-3263.8434376067753
1.0,0.875,0.05,0.525,-3720.493868189905
1.0,0.92499995,0.05,0.525,-4195.658365266988
1.0,0.97499996,0.05,0.525,-4685.172804050938
1.0,0.025,0.05,0.575,249.75364182258363
1.0,0.075,0.05,0.575,228.15784175001681
1.0,0.125,0.05,0.575,184.61387232629932
1.0,0.17500001,0.05,0.575,118.43877362915828
1.0,0.22500001,0.05,0.575,28.66191325665659
1.0,0.275,0.05,0.575,-85.91228141871125
1.0,0.325,0.05,0.575,-226.62386648874508
1.0,0.375,0.05,0.575,-394.8621390221415
1.0,0.425,0.05,0.575,-591.9594528123462
1.0,0.47500002,0.05,0.575,-819.0788296374612
1.0,0.525,0.05,0.575,-1077.1008797104878
1.0,0.57500005,0.05,0.575,-1366.5160717836507
1.0,0.625,0.05,0.575,-1687.328529066412
1.0,0.67499995,0.05,0.575,-2038.9771550550095
1.0,0.725,0.05,0.575,-2420.2789747436354
1.0,0.77500004,0.05,0.575,-2829.398234662901
1.0,0.825,0.05,0.575,-3263.8434376067753
1.0,0.875,0.05,0.575,-3720.493868189905
1.0,0.92499995,0.05,0.575,-4195.658365266988
1.0,0.97499996,0.05,0.575,-4685.172804050938
1.0,0.025,0.05,0.62500006,249.75364182258363
1.0,0.075,0.05,0.62500006,228.1578417500159
1.0,0.125,0.05,0.62500006,184.61387232629932
1.0,0.17500001,0.05,0.62500006,118.43877362915919
1.0,0.22500001,0.05,0.62500006,28.66191325665568
1.0,0.275,0.05,0.62500006,-85.91228141871125
1.0,0.325,0.05,0.62500006,-226.62386648874508
1.0,0.375,0.05,0.62500006,-394.8621390221415
1.0,0.425,0.05,0.62500006,-591.9594528123462
1.0,0.47500002,0.05,0.62500006,-819.0788296374612
1.0,0.525,0.05,0.62500006,-1077.1008797104878
1.0,0.57500005,0.05,0.62500006,-1366.5160717836507
1.0,0.625,0.05,0.62500006,-1687.328529066412
1.0,0.67499995,0.05,0.62500006,-2038.977155055009
1.0,0.725,0.05,0.62500006,-2420.278974743636
1.0,0.77500004,0.05,0.62500006,-2829.398234662901
1.0,0.825,0.05,0.62500006,-3263.8434376067753
1.0,0.875,0.05,0.62500006,-3720.493868189905
1.0,0.92499995,0.05,0.62500006,-4195.658365266988
1.0,0.97499996,0.05,0.62500006,-4685.172804050938
1.0,0.025,0.05,0.67499995,249.75364182258363
1.0,0.075,0.05,0.67499995,228.1578417500159
1.0,0.125,0.05,0.67499995,184.61387232629932
1.0,0.17500001,0.05,0.67499995,118.43877362915828
1.0,0.22500001,0.05,0.67499995,28.66191325665659
1.0,0.275,0.05,0.67499995,-85.91228141871125
1.0,0.325,0.05,0.67499995,-226.62386648874508
1.0,0.375,0.05,0.67499995,-394.8621390221415
1.0,0.425,0.05,0.67499995,-591.9594528123462
1.0,0.47500002,0.05,0.67499995,-819.0788296374612
1.0,0.525,0.05,0.67499995,-1077.1008797104878
1.0,0.57500005,0.05,0.67499995,-1366.5160717836511
1.0,0.625,0.05,0.67499995,-1687.328529066412
1.0,0.67499995,0.05,0.67499995,-2038.9771550550095
1.0,0.725,0.05,0.67499995,-2420.278974743636
1.0,0.77500004,0.05,0.67499995,-2829.398234662901
1.0,0.825,0.05,0.67499995,-3263.8434376067753
1.0,0.875,0.05,0.67499995,-3720.493868189905
1.0,0.92499995,0.05,0.67499995,-4195.658365266988
1.0,0.97499996,0.05,0.67499995,-4685.172804050937
1.0,0.025,0.05,0.725,249.75364182258363
1.0,0.075,0.05,0.725,228.15784175001681
1.0,0.125,0.05,0.725,184.61387232629932
1.0,0.17500001,0.05,0.725,118.43877362915828
1.0,0.22500001,0.05,0.725,28.66191325665568
1.0,0.275,0.05,0.725,-85.91228141871125
1.0,0.325,0.05,0.725,-226.62386648874508
1.0,0.375,0.05,0.725,-394.8621390221424
1.0,0.425,0.05,0.725,-591.9594528123462
1.0,0.47500002,0.05,0.725,-819.0788296374612
1.0,0.525,0.05,0.725,-1077.1008797104878
1.0,0.57500005,0.05,0.725,-1366.5160717836511
1.0,0.625,0.05,0.725,-1687.328529066412
1.0,0.67499995,0.05,0.725,-2038.9771550550095
1.0,0.725,0.05,0.725,-2420.2789747436354
1.0,0.77500004,0.05,0.725,-2829.398234662901
1.0,0.825,0.05,0.725,-3263.8434376067753
1.0,0.875,0.05,0.725,-3720.493868189905
1.0,0.92499995,0.05,0.725,-4195.658365266988
1.0,0.97499996,0.05,0.725,-4685.172804050938
1.0,0.025,0.05,0.77500004,249.75364182258363
1.0,0.075,0.05,0.77500004,228.1578417500159
1.0,0.125,0.05,0.77500004,184.61387232629932
1.0,0.17500001,0.05,0.77500004,118.43877362915828
1.0,0.22500001,0.05,0.77500004,28.66191325665568
1.0,0.275,0.05,0.77500004,-85.91228141871125
1.0,0.325,0.05,0.77500004,-226.62386648874508
1.0,0.375,0.05,0.77500004,-394.8621390221424
1.0,0.425,0.05,0.77500004,-591.9594528123462
1.0,0.47500002,0.05,0.77500004,-819.0788296374621
1.0,0.525,0.05,0.77500004,-1077.1008797104878
1.0,0.57500005,0.05,0.77500004,-1366.5160717836511
1.0,0.625,0.05,0.77500004,-1687.328529066412
1.0,0.67499995,0.05,0.77500004,-2038.9771550550095
1.0,0.725,0.05,0.77500004,-2420.278974743636
1.0,0.77500004,0.05,0.77500004,-2829.398234662901
1.0,0.825,0.05,0.77500004,-3263.8434376067753
1.0,0.875,0.05,0.77500004,-3720.493868189905
1.0,0.92499995,0.05,0.77500004,-4195.658365266988
1.0,0.97499996,0.05,0.77500004,-4685.172804050938
1.0,0.025,0.05,0.825,249.75364182258363
1.0,0.075,0.05,0.825,228.1578417500159
1.0,0.125,0.05,0.825,184.61387232629932
1.0,0.17500001,0.05,0.825,118.43877362915828
1.0,0.22500001,0.05,0.825,28.66191325665659
1.0,0.275,0.05,0.825,-85.91228141871125
1.0,0.325,0.05,0.825,-226.623866488746
1.0,0.375,0.05,0.825,-394.8621390221415
